,Date,County,State,Population,Cases %,Cases (N - 7),Deaths (N - 7),Cases (N - 14),Deaths (N - 14),Cases (N - 21),Deaths (N - 21),Cases (N - 28),Deaths (N - 28),"Class (Safe-0, Unsafe-1)"
9902,5/20/2020,Broomfield,Colorado,70465,0.288086284,203,20,180,16,147,9,110,3,0
9903,5/21/2020,Broomfield,Colorado,70465,0.289505428,204,22,186,16,150,9,113,4,0
9904,5/22/2020,Broomfield,Colorado,70465,0.293762861,207,22,191,16,157,11,126,5,0
9905,5/23/2020,Broomfield,Colorado,70465,0.29660115,209,22,195,17,163,12,135,5,0
9906,5/24/2020,Broomfield,Colorado,70465,0.299439438,211,22,198,17,165,12,139,5,0
9907,5/25/2020,Broomfield,Colorado,70465,0.302277727,213,22,200,17,167,12,141,5,0
9908,5/26/2020,Broomfield,Colorado,70465,0.303696871,214,24,201,20,178,16,145,9,0
9909,5/27/2020,Broomfield,Colorado,70465,0.305116015,215,24,203,20,180,16,147,9,0
9910,5/28/2020,Broomfield,Colorado,70465,0.309373448,218,24,204,22,186,16,150,9,0
9911,5/29/2020,Broomfield,Colorado,70465,0.312211736,220,25,207,22,191,16,157,11,0
9912,5/30/2020,Broomfield,Colorado,70465,0.312211736,220,25,209,22,195,17,163,12,0
9913,5/31/2020,Broomfield,Colorado,70465,0.312211736,220,25,211,22,198,17,165,12,0
9914,6/1/2020,Broomfield,Colorado,70465,0.313630881,221,25,213,22,200,17,167,12,0
9915,6/2/2020,Broomfield,Colorado,70465,0.317888313,224,26,214,24,201,20,178,16,0
9916,4/18/2020,Chaffee,Colorado,20356,0.137551582,28,3,21,2,11,1,2,0,0
9917,4/19/2020,Chaffee,Colorado,20356,0.137551582,28,3,22,2,15,1,3,0,0
9918,4/20/2020,Chaffee,Colorado,20356,0.137551582,28,4,22,2,15,1,3,0,0
9919,4/21/2020,Chaffee,Colorado,20356,0.137551582,28,4,22,2,17,1,3,0,0
9920,4/22/2020,Chaffee,Colorado,20356,0.152289251,31,4,23,2,17,1,3,0,0
9921,4/23/2020,Chaffee,Colorado,20356,0.171939477,35,4,26,3,18,2,5,1,0
9922,4/24/2020,Chaffee,Colorado,20356,0.171939477,35,4,27,3,19,2,5,1,0
9923,4/25/2020,Chaffee,Colorado,20356,0.18176459,37,4,28,3,21,2,11,1,0
9924,4/26/2020,Chaffee,Colorado,20356,0.186677147,38,4,28,3,22,2,15,1,0
9925,4/27/2020,Chaffee,Colorado,20356,0.186677147,38,4,28,4,22,2,15,1,0
9926,4/28/2020,Chaffee,Colorado,20356,0.186677147,38,4,28,4,22,2,17,1,0
9927,4/29/2020,Chaffee,Colorado,20356,0.270190607,55,9,31,4,23,2,17,1,0
9928,4/30/2020,Chaffee,Colorado,20356,0.270190607,55,9,35,4,26,3,18,2,0
9929,5/1/2020,Chaffee,Colorado,20356,0.324228729,66,13,35,4,27,3,19,2,0
9930,5/2/2020,Chaffee,Colorado,20356,0.319316172,65,12,37,4,28,3,21,2,0
9931,5/3/2020,Chaffee,Colorado,20356,0.324228729,66,12,38,4,28,3,22,2,0
9932,5/4/2020,Chaffee,Colorado,20356,0.324228729,66,12,38,4,28,4,22,2,0
9933,5/5/2020,Chaffee,Colorado,20356,0.324228729,66,13,38,4,28,4,22,2,0
9934,5/6/2020,Chaffee,Colorado,20356,0.324228729,66,15,55,9,31,4,23,2,0
9935,5/7/2020,Chaffee,Colorado,20356,0.324228729,66,15,55,9,35,4,26,3,0
9936,5/8/2020,Chaffee,Colorado,20356,0.329141285,67,15,66,13,35,4,27,3,0
9937,5/9/2020,Chaffee,Colorado,20356,0.329141285,67,15,65,12,37,4,28,3,0
9938,5/10/2020,Chaffee,Colorado,20356,0.329141285,67,15,66,12,38,4,28,3,0
9939,5/11/2020,Chaffee,Colorado,20356,0.329141285,67,16,66,12,38,4,28,4,0
9940,5/12/2020,Chaffee,Colorado,20356,0.334053842,68,16,66,13,38,4,28,4,0
9941,5/13/2020,Chaffee,Colorado,20356,0.334053842,68,16,66,15,55,9,31,4,0
9942,5/14/2020,Chaffee,Colorado,20356,0.334053842,68,16,66,15,55,9,35,4,0
9943,5/15/2020,Chaffee,Colorado,20356,0.334053842,68,16,67,15,66,13,35,4,0
9944,5/16/2020,Chaffee,Colorado,20356,0.334053842,68,16,67,15,65,12,37,4,0
9945,5/17/2020,Chaffee,Colorado,20356,0.334053842,68,16,67,15,66,12,38,4,0
9946,5/18/2020,Chaffee,Colorado,20356,0.334053842,68,16,67,16,66,12,38,4,0
9947,5/19/2020,Chaffee,Colorado,20356,0.334053842,68,16,68,16,66,13,38,4,0
9948,5/20/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,66,15,55,9,0
9949,5/21/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,66,15,55,9,0
9950,5/22/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,67,15,66,13,0
9951,5/23/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,67,15,65,12,0
9952,5/24/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,67,15,66,12,0
9953,5/25/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,67,16,66,12,0
9954,5/26/2020,Chaffee,Colorado,20356,0.338966398,69,17,68,16,68,16,66,13,0
9955,5/27/2020,Chaffee,Colorado,20356,0.338966398,69,18,69,17,68,16,66,15,0
9956,5/28/2020,Chaffee,Colorado,20356,0.338966398,69,18,69,17,68,16,66,15,0
9957,5/29/2020,Chaffee,Colorado,20356,0.338966398,69,18,69,17,68,16,67,15,0
9958,5/30/2020,Chaffee,Colorado,20356,0.343878955,70,18,69,17,68,16,67,15,0
9959,5/31/2020,Chaffee,Colorado,20356,0.343878955,70,18,69,17,68,16,67,15,0
9960,6/1/2020,Chaffee,Colorado,20356,0.348791511,71,19,69,17,68,16,67,16,0
9961,6/2/2020,Chaffee,Colorado,20356,0.353704068,72,19,69,17,68,16,68,16,0
9962,4/10/2020,Clear Creek,Colorado,9700,0.06185567,6,0,3,0,2,0,1,0,0
9963,4/11/2020,Clear Creek,Colorado,9700,0.06185567,6,0,3,0,3,0,1,0,0
9964,4/12/2020,Clear Creek,Colorado,9700,0.06185567,6,0,3,0,3,0,1,0,0
9965,4/13/2020,Clear Creek,Colorado,9700,0.06185567,6,0,3,0,3,0,1,0,0
9966,4/14/2020,Clear Creek,Colorado,9700,0.072164948,7,0,4,0,3,0,2,0,0
9967,4/15/2020,Clear Creek,Colorado,9700,0.072164948,7,0,6,0,3,0,2,0,0
9968,4/16/2020,Clear Creek,Colorado,9700,0.103092784,10,0,6,0,3,0,2,0,0
9969,4/17/2020,Clear Creek,Colorado,9700,0.113402062,11,0,6,0,3,0,2,0,0
9970,4/18/2020,Clear Creek,Colorado,9700,0.113402062,11,0,6,0,3,0,3,0,0
9971,4/19/2020,Clear Creek,Colorado,9700,0.113402062,11,0,6,0,3,0,3,0,0
9972,4/20/2020,Clear Creek,Colorado,9700,0.113402062,11,0,6,0,3,0,3,0,0
9973,4/21/2020,Clear Creek,Colorado,9700,0.113402062,11,0,7,0,4,0,3,0,0
9974,4/22/2020,Clear Creek,Colorado,9700,0.113402062,11,0,7,0,6,0,3,0,0
9975,4/23/2020,Clear Creek,Colorado,9700,0.113402062,11,0,10,0,6,0,3,0,0
9976,4/24/2020,Clear Creek,Colorado,9700,0.113402062,11,0,11,0,6,0,3,0,0
9977,4/25/2020,Clear Creek,Colorado,9700,0.113402062,11,0,11,0,6,0,3,0,0
9978,4/26/2020,Clear Creek,Colorado,9700,0.113402062,11,0,11,0,6,0,3,0,0
9979,4/27/2020,Clear Creek,Colorado,9700,0.113402062,11,0,11,0,6,0,3,0,0
9980,4/28/2020,Clear Creek,Colorado,9700,0.113402062,11,1,11,0,7,0,4,0,0
9981,4/29/2020,Clear Creek,Colorado,9700,0.113402062,11,1,11,0,7,0,6,0,0
9982,4/30/2020,Clear Creek,Colorado,9700,0.12371134,12,1,11,0,10,0,6,0,0
9983,5/1/2020,Clear Creek,Colorado,9700,0.134020619,13,1,11,0,11,0,6,0,0
9984,5/2/2020,Clear Creek,Colorado,9700,0.134020619,13,1,11,0,11,0,6,0,0
9985,5/3/2020,Clear Creek,Colorado,9700,0.134020619,13,1,11,0,11,0,6,0,0
9986,5/4/2020,Clear Creek,Colorado,9700,0.134020619,13,1,11,0,11,0,6,0,0
9987,5/5/2020,Clear Creek,Colorado,9700,0.134020619,13,1,11,1,11,0,7,0,0
9988,5/6/2020,Clear Creek,Colorado,9700,0.134020619,13,1,11,1,11,0,7,0,0
9989,5/7/2020,Clear Creek,Colorado,9700,0.134020619,13,1,12,1,11,0,10,0,0
9990,5/8/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,11,0,11,0,0
9991,5/9/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,11,0,11,0,0
9992,5/10/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,11,0,11,0,0
9993,5/11/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,11,0,11,0,0
9994,5/12/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,11,1,11,0,0
9995,5/13/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,11,1,11,0,0
9996,5/14/2020,Clear Creek,Colorado,9700,0.134020619,13,1,13,1,12,1,11,0,0
9997,5/15/2020,Clear Creek,Colorado,9700,0.144329897,14,1,13,1,13,1,11,0,0
9998,5/16/2020,Clear Creek,Colorado,9700,0.144329897,14,1,13,1,13,1,11,0,0
9999,5/17/2020,Clear Creek,Colorado,9700,0.144329897,14,1,13,1,13,1,11,0,0
10000,5/18/2020,Clear Creek,Colorado,9700,0.144329897,14,1,13,1,13,1,11,0,0
10001,5/19/2020,Clear Creek,Colorado,9700,0.154639175,15,1,13,1,13,1,11,1,0
10002,5/20/2020,Clear Creek,Colorado,9700,0.154639175,15,1,13,1,13,1,11,1,0
10003,5/21/2020,Clear Creek,Colorado,9700,0.154639175,15,1,13,1,13,1,12,1,0
10004,5/22/2020,Clear Creek,Colorado,9700,0.154639175,15,1,14,1,13,1,13,1,0
10005,5/23/2020,Clear Creek,Colorado,9700,0.164948454,16,1,14,1,13,1,13,1,0
10006,5/24/2020,Clear Creek,Colorado,9700,0.164948454,16,1,14,1,13,1,13,1,0
10007,5/25/2020,Clear Creek,Colorado,9700,0.164948454,16,1,14,1,13,1,13,1,0
10008,5/26/2020,Clear Creek,Colorado,9700,0.164948454,16,1,15,1,13,1,13,1,0
10009,5/27/2020,Clear Creek,Colorado,9700,0.164948454,16,1,15,1,13,1,13,1,0
10010,5/28/2020,Clear Creek,Colorado,9700,0.164948454,16,1,15,1,13,1,13,1,0
10011,5/29/2020,Clear Creek,Colorado,9700,0.164948454,16,1,15,1,14,1,13,1,0
10012,5/30/2020,Clear Creek,Colorado,9700,0.164948454,16,1,16,1,14,1,13,1,0
10013,5/31/2020,Clear Creek,Colorado,9700,0.164948454,16,1,16,1,14,1,13,1,0
10014,6/1/2020,Clear Creek,Colorado,9700,0.164948454,16,1,16,1,14,1,13,1,0
10015,6/2/2020,Clear Creek,Colorado,9700,0.164948454,16,1,16,1,15,1,13,1,0
10016,4/24/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,1,0,0
10017,4/25/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,1,0,0
10018,4/26/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,1,0,0
10019,4/27/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10020,4/28/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10021,4/29/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10022,4/30/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10023,5/1/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10024,5/2/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10025,5/3/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10026,5/4/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10027,5/5/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10028,5/6/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10029,5/7/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10030,5/8/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10031,5/9/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10032,5/10/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10033,5/11/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10034,5/12/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10035,5/13/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10036,5/14/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10037,5/15/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10038,5/16/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10039,5/17/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10040,5/18/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10041,5/19/2020,Costilla,Colorado,3887,0.077180345,3,0,3,0,3,0,3,0,0
10042,5/20/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10043,5/21/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10044,5/22/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10045,5/23/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10046,5/24/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10047,5/25/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10048,5/26/2020,Costilla,Colorado,3887,0.102907126,4,0,3,0,3,0,3,0,0
10049,5/27/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10050,5/28/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10051,5/29/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10052,5/30/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10053,5/31/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10054,6/1/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10055,6/2/2020,Costilla,Colorado,3887,0.077180345,3,0,4,0,3,0,3,0,0
10056,4/16/2020,Crowley,Colorado,6061,0.016498928,1,1,1,1,1,1,1,1,0
10057,4/17/2020,Crowley,Colorado,6061,0.016498928,1,1,1,1,1,1,1,1,0
10058,4/18/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10059,4/19/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10060,4/20/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10061,4/21/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10062,4/22/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10063,4/23/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10064,4/24/2020,Crowley,Colorado,6061,0.032997855,2,1,1,1,1,1,1,1,0
10065,4/25/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10066,4/26/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10067,4/27/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10068,4/28/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10069,4/29/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10070,4/30/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10071,5/1/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,1,1,1,1,0
10072,5/2/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,2,1,1,1,0
10073,5/3/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,2,1,1,1,0
10074,5/4/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,2,1,1,1,0
10075,5/5/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,2,1,1,1,0
10076,5/6/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,2,1,1,1,0
10077,5/7/2020,Crowley,Colorado,6061,0.032997855,2,1,2,1,2,1,1,1,0
10078,5/8/2020,Crowley,Colorado,6061,0.049496783,3,1,2,1,2,1,1,1,0
10079,5/9/2020,Crowley,Colorado,6061,0.049496783,3,1,2,1,2,1,2,1,0
10080,5/10/2020,Crowley,Colorado,6061,0.06599571,4,1,2,1,2,1,2,1,0
10081,5/11/2020,Crowley,Colorado,6061,0.06599571,4,1,2,1,2,1,2,1,0
10082,5/12/2020,Crowley,Colorado,6061,0.06599571,4,1,2,1,2,1,2,1,0
10083,5/13/2020,Crowley,Colorado,6061,0.06599571,4,1,2,1,2,1,2,1,0
10084,5/14/2020,Crowley,Colorado,6061,0.06599571,4,1,2,1,2,1,2,1,0
10085,5/15/2020,Crowley,Colorado,6061,0.412473189,25,1,3,1,2,1,2,1,0
10086,5/16/2020,Crowley,Colorado,6061,0.643458175,39,1,3,1,2,1,2,1,1
10087,5/17/2020,Crowley,Colorado,6061,0.643458175,39,1,4,1,2,1,2,1,1
10088,5/18/2020,Crowley,Colorado,6061,0.643458175,39,1,4,1,2,1,2,1,1
10089,5/19/2020,Crowley,Colorado,6061,0.643458175,39,1,4,1,2,1,2,1,1
10090,5/20/2020,Crowley,Colorado,6061,0.643458175,39,1,4,1,2,1,2,1,1
10091,5/21/2020,Crowley,Colorado,6061,0.643458175,39,1,4,1,2,1,2,1,1
10092,5/22/2020,Crowley,Colorado,6061,0.643458175,39,1,25,1,3,1,2,1,1
10093,5/23/2020,Crowley,Colorado,6061,0.643458175,39,1,39,1,3,1,2,1,1
10094,5/24/2020,Crowley,Colorado,6061,0.643458175,39,1,39,1,4,1,2,1,1
10095,5/25/2020,Crowley,Colorado,6061,0.643458175,39,1,39,1,4,1,2,1,1
10096,5/26/2020,Crowley,Colorado,6061,0.643458175,39,1,39,1,4,1,2,1,1
10097,5/27/2020,Crowley,Colorado,6061,0.692954958,42,1,39,1,4,1,2,1,1
10098,5/28/2020,Crowley,Colorado,6061,0.709453885,43,1,39,1,4,1,2,1,1
10099,5/29/2020,Crowley,Colorado,6061,0.725952813,44,1,39,1,25,1,3,1,1
10100,5/30/2020,Crowley,Colorado,6061,0.940438871,57,1,39,1,39,1,3,1,1
10101,5/31/2020,Crowley,Colorado,6061,1.022933509,62,1,39,1,39,1,4,1,1
10102,6/1/2020,Crowley,Colorado,6061,1.039432437,63,1,39,1,39,1,4,1,1
10103,6/2/2020,Crowley,Colorado,6061,1.039432437,63,1,39,1,39,1,4,1,1
10104,4/30/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,1,0,0
10105,5/1/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10106,5/2/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10107,5/3/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10108,5/4/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10109,5/5/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10110,5/6/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10111,5/7/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10112,5/8/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10113,5/9/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10114,5/10/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10115,5/11/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10116,5/12/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10117,5/13/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10118,5/14/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10119,5/15/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10120,5/16/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10121,5/17/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10122,5/18/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10123,5/19/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10124,5/20/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10125,5/21/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10126,5/22/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10127,5/23/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10128,5/24/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10129,5/25/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10130,5/26/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10131,5/27/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10132,5/28/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10133,5/29/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10134,5/30/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10135,5/31/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10136,6/1/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10137,6/2/2020,Custer,Colorado,5068,0.039463299,2,0,2,0,2,0,2,0,0
10138,4/21/2020,Delta,Colorado,31162,0.03850844,12,1,5,0,1,0,1,0,0
10139,4/22/2020,Delta,Colorado,31162,0.03850844,12,1,5,1,1,0,1,0,0
10140,4/23/2020,Delta,Colorado,31162,0.041717476,13,1,6,1,1,0,1,0,0
10141,4/24/2020,Delta,Colorado,31162,0.051344586,16,1,6,1,4,0,2,0,0
10142,4/25/2020,Delta,Colorado,31162,0.060971696,19,1,6,1,4,0,1,0,0
10143,4/26/2020,Delta,Colorado,31162,0.070598806,22,1,6,1,4,0,1,0,0
10144,4/27/2020,Delta,Colorado,31162,0.080225916,25,1,7,1,5,0,1,0,0
10145,4/28/2020,Delta,Colorado,31162,0.080225916,25,1,12,1,5,0,1,0,0
10146,4/29/2020,Delta,Colorado,31162,0.080225916,25,1,12,1,5,1,1,0,0
10147,4/30/2020,Delta,Colorado,31162,0.080225916,25,1,13,1,6,1,1,0,0
10148,5/1/2020,Delta,Colorado,31162,0.083434953,26,1,16,1,6,1,4,0,0
10149,5/2/2020,Delta,Colorado,31162,0.083434953,26,1,19,1,6,1,4,0,0
10150,5/3/2020,Delta,Colorado,31162,0.086643989,27,1,22,1,6,1,4,0,0
10151,5/4/2020,Delta,Colorado,31162,0.105898209,33,1,25,1,7,1,5,0,0
10152,5/5/2020,Delta,Colorado,31162,0.109107246,34,1,25,1,12,1,5,0,0
10153,5/6/2020,Delta,Colorado,31162,0.137988576,43,1,25,1,12,1,5,1,0
10154,5/7/2020,Delta,Colorado,31162,0.141197612,44,1,25,1,13,1,6,1,0
10155,5/8/2020,Delta,Colorado,31162,0.147615686,46,1,26,1,16,1,6,1,0
10156,5/9/2020,Delta,Colorado,31162,0.154033759,48,1,26,1,19,1,6,1,0
10157,5/10/2020,Delta,Colorado,31162,0.160451832,50,1,27,1,22,1,6,1,0
10158,5/11/2020,Delta,Colorado,31162,0.163660869,51,1,33,1,25,1,7,1,0
10159,5/12/2020,Delta,Colorado,31162,0.166869906,52,1,34,1,25,1,12,1,0
10160,5/13/2020,Delta,Colorado,31162,0.166869906,52,1,43,1,25,1,12,1,0
10161,5/14/2020,Delta,Colorado,31162,0.170078942,53,1,44,1,25,1,13,1,0
10162,5/15/2020,Delta,Colorado,31162,0.173287979,54,1,46,1,26,1,16,1,0
10163,5/16/2020,Delta,Colorado,31162,0.173287979,54,1,48,1,26,1,19,1,0
10164,5/17/2020,Delta,Colorado,31162,0.176497016,55,1,50,1,27,1,22,1,0
10165,5/18/2020,Delta,Colorado,31162,0.176497016,55,1,51,1,33,1,25,1,0
10166,5/19/2020,Delta,Colorado,31162,0.176497016,55,1,52,1,34,1,25,1,0
10167,5/20/2020,Delta,Colorado,31162,0.173287979,54,1,52,1,43,1,25,1,0
10168,5/21/2020,Delta,Colorado,31162,0.173287979,54,1,53,1,44,1,25,1,0
10169,5/22/2020,Delta,Colorado,31162,0.173287979,54,1,54,1,46,1,26,1,0
10170,5/23/2020,Delta,Colorado,31162,0.176497016,55,1,54,1,48,1,26,1,0
10171,5/24/2020,Delta,Colorado,31162,0.176497016,55,1,55,1,50,1,27,1,0
10172,5/25/2020,Delta,Colorado,31162,0.176497016,55,1,55,1,51,1,33,1,0
10173,5/26/2020,Delta,Colorado,31162,0.176497016,55,1,55,1,52,1,34,1,0
10174,5/27/2020,Delta,Colorado,31162,0.176497016,55,1,54,1,52,1,43,1,0
10175,5/28/2020,Delta,Colorado,31162,0.182915089,57,1,54,1,53,1,44,1,0
10176,5/29/2020,Delta,Colorado,31162,0.195751235,61,1,54,1,54,1,46,1,0
10177,5/30/2020,Delta,Colorado,31162,0.208587382,65,1,55,1,54,1,48,1,0
10178,5/31/2020,Delta,Colorado,31162,0.215005455,67,1,55,1,55,1,50,1,0
10179,6/1/2020,Delta,Colorado,31162,0.215005455,67,1,55,1,55,1,51,1,0
10180,6/2/2020,Delta,Colorado,31162,0.215005455,67,1,55,1,55,1,52,1,0
10181,4/3/2020,Denver,Colorado,727211,0.042903641,312,3,79,0,17,0,2,0,0
10182,4/4/2020,Denver,Colorado,727211,0.050466783,367,5,98,0,23,0,2,0,0
10183,4/5/2020,Denver,Colorado,727211,0.056104762,408,5,125,0,28,0,2,0,0
10184,4/6/2020,Denver,Colorado,727211,0.063942927,465,6,148,0,28,0,3,0,0
10185,4/7/2020,Denver,Colorado,727211,0.074118791,539,7,176,0,41,0,4,0,0
10186,4/8/2020,Denver,Colorado,727211,0.080581839,586,8,214,3,45,0,6,0,0
10187,4/9/2020,Denver,Colorado,727211,0.088420005,643,11,262,3,61,0,9,0,0
10188,4/10/2020,Denver,Colorado,727211,0.098458357,716,14,312,3,79,0,17,0,0
10189,4/11/2020,Denver,Colorado,727211,0.105746475,769,14,367,5,98,0,23,0,0
10190,4/12/2020,Denver,Colorado,727211,0.113447129,825,16,408,5,125,0,28,0,0
10191,4/13/2020,Denver,Colorado,727211,0.116472386,847,15,465,6,148,0,28,0,0
10192,4/14/2020,Denver,Colorado,727211,0.121560317,884,31,539,7,176,0,41,0,0
10193,4/15/2020,Denver,Colorado,727211,0.127473319,927,33,586,8,214,3,45,0,0
10194,4/16/2020,Denver,Colorado,727211,0.141774533,1031,38,643,11,262,3,61,0,0
